region,title,location,tonic,pitches,num_notes,pitchclasses,num_pitchclasses,tonic_transposed,pitches_transposed,pitchclasses_transposed,top5_after_transpose
han,Xiao nxu,"Asia, China,ÿHubei, Tianmen",A,"['D5', 'E5', 'A4', 'A4', 'D5', 'E5', 'A4', 'D5', 'E5', 'D5', 'A4', 'A4', 'D5', 'D5', 'E5', 'A4', 'D5', 'E5', 'D5', 'A4', 'F#4', 'A4', 'A4', 'A4', 'G4', 'A4', 'A4', 'A4', 'D5', 'G4', 'A4', 'A4', 'F#4', 'A4', 'A4', 'B4', 'A4', 'F#4', 'D4', 'F#4', 'A4', 'F#4', 'A4', 'F#4', 'A4', 'A4', 'B4', 'A4', 'D5', 'A4', 'F#4', 'D4', 'D5', 'E5', 'A4', 'A4', 'D5', 'E5', 'D5', 'D5', 'E5', 'D5', 'A4', 'D5', 'D5', 'E5', 'D5', 'D5', 'E5', 'A4', 'D5', 'E5', 'D5', 'A4', 'F#4', 'A4', 'A4', 'A4', 'F#4', 'A4', 'A4', 'F#4', 'F#4', 'A4', 'F#4', 'A4', 'A4', 'A4', 'F#4', 'A4', 'A4', 'B4', 'A4', 'F#4', 'D4', 'D5', 'F#4', 'A4', 'A4', 'F#4', 'F#4', 'A4', 'B4', 'A4', 'F#4', 'D4', 'B4', 'D5', 'E5', 'D5', 'D5', 'E5', 'D5', 'D5', 'E5', 'D5', 'A4', 'A4', 'C5', 'D5', 'D5', 'C5', 'A4', 'C5', 'D5', 'E5', 'D5', 'A4', 'D5', 'F#4', 'A4', 'A4', 'F#4', 'A4', 'F#4', 'D4', 'A4', 'A4', 'G4', 'F#4', 'A4', 'A4', 'B4', 'A4', 'F#4', 'D4', 'F#4', 'A4', 'D5', 'F#4', 'A4', 'F#4', 'A4', 'A4', 'B4', 'A4', 'F#4', 'D4', 'D5', 'D5', 'E5', 'D5', 'A4', 'E5', 'D5', 'D5', 'A4', 'E5', 'D5', 'E5', 'D5', 'B4', 'B4', 'F#4', 'A4', 'A4', 'A4', 'B4', 'A4', 'G4', 'F#4', 'A4', 'F#4', 'A4', 'A4', 'A4', 'F#4', 'A4', 'A4', 'B4', 'A4', 'F#4', 'D4', 'D5', 'A4', 'A4', 'A4', 'D5', 'G4', 'A4', 'B4', 'A4', 'F#4', 'D4', 'B4', 'D5', 'D5', 'D5', 'D5', 'E5', 'D5', 'D5', 'E5', 'D5', 'A4', 'D5', 'A4', 'D5', 'D5', 'C5', 'D5', 'D5', 'E5', 'D5', 'C5', 'D5', 'A4', 'F#4', 'A4', 'A4', 'A4', 'D5', 'A4', 'G4', 'A4', 'D5', 'F#4', 'A4', 'F#4', 'F#4', 'F#4', 'A4', 'A4', 'B4', 'A4', 'F#4', 'D4', 'F#4', 'A4', 'A4', 'A4', 'A4', 'D5', 'F#4', 'F#4', 'A4', 'F#4', 'D4']",258,"['D', 'E', 'A', 'F#', 'G', 'B', 'C']",7,C,"['F4', 'G4', 'C4', 'C4', 'F4', 'G4', 'C4', 'F4', 'G4', 'F4', 'C4', 'C4', 'F4', 'F4', 'G4', 'C4', 'F4', 'G4', 'F4', 'C4', 'A3', 'C4', 'C4', 'C4', 'B-3', 'C4', 'C4', 'C4', 'F4', 'B-3', 'C4', 'C4', 'A3', 'C4', 'C4', 'D4', 'C4', 'A3', 'F3', 'A3', 'C4', 'A3', 'C4', 'A3', 'C4', 'C4', 'D4', 'C4', 'F4', 'C4', 'A3', 'F3', 'F4', 'G4', 'C4', 'C4', 'F4', 'G4', 'F4', 'F4', 'G4', 'F4', 'C4', 'F4', 'F4', 'G4', 'F4', 'F4', 'G4', 'C4', 'F4', 'G4', 'F4', 'C4', 'A3', 'C4', 'C4', 'C4', 'A3', 'C4', 'C4', 'A3', 'A3', 'C4', 'A3', 'C4', 'C4', 'C4', 'A3', 'C4', 'C4', 'D4', 'C4', 'A3', 'F3', 'F4', 'A3', 'C4', 'C4', 'A3', 'A3', 'C4', 'D4', 'C4', 'A3', 'F3', 'D4', 'F4', 'G4', 'F4', 'F4', 'G4', 'F4', 'F4', 'G4', 'F4', 'C4', 'C4', 'E-4', 'F4', 'F4', 'E-4', 'C4', 'E-4', 'F4', 'G4', 'F4', 'C4', 'F4', 'A3', 'C4', 'C4', 'A3', 'C4', 'A3', 'F3', 'C4', 'C4', 'B-3', 'A3', 'C4', 'C4', 'D4', 'C4', 'A3', 'F3', 'A3', 'C4', 'F4', 'A3', 'C4', 'A3', 'C4', 'C4', 'D4', 'C4', 'A3', 'F3', 'F4', 'F4', 'G4', 'F4', 'C4', 'G4', 'F4', 'F4', 'C4', 'G4', 'F4', 'G4', 'F4', 'D4', 'D4', 'A3', 'C4', 'C4', 'C4', 'D4', 'C4', 'B-3', 'A3', 'C4', 'A3', 'C4', 'C4', 'C4', 'A3', 'C4', 'C4', 'D4', 'C4', 'A3', 'F3', 'F4', 'C4', 'C4', 'C4', 'F4', 'B-3', 'C4', 'D4', 'C4', 'A3', 'F3', 'D4', 'F4', 'F4', 'F4', 'F4', 'G4', 'F4', 'F4', 'G4', 'F4', 'C4', 'F4', 'C4', 'F4', 'F4', 'E-4', 'F4', 'F4', 'G4', 'F4', 'E-4', 'F4', 'C4', 'A3', 'C4', 'C4', 'C4', 'F4', 'C4', 'B-3', 'C4', 'F4', 'A3', 'C4', 'A3', 'A3', 'A3', 'C4', 'C4', 'D4', 'C4', 'A3', 'F3', 'A3', 'C4', 'C4', 'C4', 'C4', 'F4', 'A3', 'A3', 'C4', 'A3', 'F3']","['F', 'G', 'C', 'A', 'B-', 'D', 'E-']","['C', 'F', 'A', 'D', 'G']"
han,Cheshui qingge,"Asia, China,ÿHubei, Tianmeng, Qianyi",A,"['D5', 'D5', 'E5', 'A4', 'D5', 'D5', 'E5', 'A4', 'D5', 'A4', 'D5', 'A4', 'D5', 'E5', 'A4', 'D5', 'D5', 'D5', 'D5', 'F5', 'D5', 'D5', 'D5', 'C5', 'A4', 'F#4', 'A4', 'F#4', 'A4', 'A4', 'F#4', 'A4', 'B4', 'A4', 'F#4', 'A4', 'A4', 'A4', 'F#4', 'A4', 'A4', 'F#4', 'A4', 'B4', 'A4', 'F#4', 'A4', 'D5', 'D5', 'E5', 'A4', 'D5', 'D5', 'A4', 'A4', 'F#4', 'A4', 'D5', 'F#4', 'A4', 'A4', 'A4', 'A4', 'A4', 'F#4', 'A4', 'A4', 'A4', 'B4', 'A4', 'F#4', 'A4', 'A4', 'A4', 'F#4', 'A4', 'B4', 'A4', 'F#4', 'A4', 'A4', 'A4', 'F#4', 'A4', 'B4', 'A4', 'F#4', 'A4', 'B4', 'A4', 'F#4', 'A4', 'A4', 'F#4', 'A4', 'A4', 'F#4', 'F#4', 'E4', 'D4', 'F#4', 'E4', 'F#4', 'D4', 'E4']",105,"['D', 'E', 'A', 'F', 'C', 'F#', 'B']",7,C,"['F4', 'F4', 'G4', 'C4', 'F4', 'F4', 'G4', 'C4', 'F4', 'C4', 'F4', 'C4', 'F4', 'G4', 'C4', 'F4', 'F4', 'F4', 'F4', 'G#4', 'F4', 'F4', 'F4', 'E-4', 'C4', 'A3', 'C4', 'A3', 'C4', 'C4', 'A3', 'C4', 'D4', 'C4', 'A3', 'C4', 'C4', 'C4', 'A3', 'C4', 'C4', 'A3', 'C4', 'D4', 'C4', 'A3', 'C4', 'F4', 'F4', 'G4', 'C4', 'F4', 'F4', 'C4', 'C4', 'A3', 'C4', 'F4', 'A3', 'C4', 'C4', 'C4', 'C4', 'C4', 'A3', 'C4', 'C4', 'C4', 'D4', 'C4', 'A3', 'C4', 'C4', 'C4', 'A3', 'C4', 'D4', 'C4', 'A3', 'C4', 'C4', 'C4', 'A3', 'C4', 'D4', 'C4', 'A3', 'C4', 'D4', 'C4', 'A3', 'C4', 'C4', 'A3', 'C4', 'C4', 'A3', 'A3', 'G3', 'F3', 'A3', 'G3', 'A3', 'F3', 'G3']","['F', 'G', 'C', 'G#', 'E-', 'A', 'D']","['C', 'F', 'A', 'G', 'G#']"
han,Changgong ku,"Asia, China,ÿHubei, Laifeng",D,"['C5', 'C5', 'D5', 'E5', 'D5', 'D5', 'D5', 'E5', 'G5', 'G5', 'E5', 'D5', 'D5', 'D5', 'D5', 'C5', 'A4', 'D5', 'E5', 'D5', 'E5', 'D5', 'E5', 'D5', 'D5', 'C5', 'C5', 'D5', 'D5', 'D5', 'E5', 'D5', 'E5', 'E5', 'D5', 'C5', 'D5', 'D5', 'C5', 'A4', 'E5', 'D5', 'D5', 'C5', 'C5', 'D5', 'D5', 'E5', 'D5', 'D5', 'C5']",51,"['C', 'D', 'E', 'G', 'A']",5,C,"['B-4', 'B-4', 'C5', 'D5', 'C5', 'C5', 'C5', 'D5', 'F5', 'F5', 'D5', 'C5', 'C5', 'C5', 'C5', 'B-4', 'G4', 'C5', 'D5', 'C5', 'D5', 'C5', 'D5', 'C5', 'C5', 'B-4', 'B-4', 'C5', 'C5', 'C5', 'D5', 'C5', 'D5', 'D5', 'C5', 'B-4', 'C5', 'C5', 'B-4', 'G4', 'D5', 'C5', 'C5', 'B-4', 'B-4', 'C5', 'C5', 'D5', 'C5', 'C5', 'B-4']","['B-', 'C', 'D', 'F', 'G']","['C', 'B-', 'D', 'F', 'G']"
han,Daban xiaolang yi zhi hua,"Asia, China,ÿHubei, Changyang",F,"['C5', 'C5', 'A4', 'C5', 'D5', 'F5', 'G5', 'F5', 'D5', 'D5', 'C5', 'C5', 'C5', 'A4', 'C5', 'D5', 'F5', 'A4', 'C5', 'A4', 'D5', 'C5', 'A4', 'C5', 'A4', 'F5', 'D5', 'C5', 'A4', 'A4', 'C5', 'C5', 'A4', 'D5', 'F5', 'C5', 'C5', 'A4', 'C5', 'F4', 'G4', 'A4', 'C5', 'G4', 'A4', 'F4', 'G4', 'F4', 'D4', 'F4', 'C4', 'D4', 'F4', 'A4', 'C5', 'A4', 'F5', 'D5', 'C5', 'A4', 'G4', 'A4', 'C5', 'F4', 'G4', 'A4', 'C5', 'G4', 'A4', 'F4', 'G4', 'E4', 'D4', 'F4', 'C4', 'D4', 'F4']",77,"['C', 'A', 'D', 'F', 'G', 'E']",6,C,"['G4', 'G4', 'E4', 'G4', 'A4', 'C5', 'D5', 'C5', 'A4', 'A4', 'G4', 'G4', 'G4', 'E4', 'G4', 'A4', 'C5', 'E4', 'G4', 'E4', 'A4', 'G4', 'E4', 'G4', 'E4', 'C5', 'A4', 'G4', 'E4', 'E4', 'G4', 'G4', 'E4', 'A4', 'C5', 'G4', 'G4', 'E4', 'G4', 'C4', 'D4', 'E4', 'G4', 'D4', 'E4', 'C4', 'D4', 'C4', 'A3', 'C4', 'G3', 'A3', 'C4', 'E4', 'G4', 'E4', 'C5', 'A4', 'G4', 'E4', 'D4', 'E4', 'G4', 'C4', 'D4', 'E4', 'G4', 'D4', 'E4', 'C4', 'D4', 'B3', 'A3', 'C4', 'G3', 'A3', 'C4']","['G', 'E', 'A', 'C', 'D', 'B']","['C', 'G', 'E', 'D', 'A']"
han,Kan huagu,"Asia, China,ÿHubei, Zigui",C,"['C5', 'C5', 'B-4', 'B-4', 'C5', 'C5', 'G4', 'G4', 'C5', 'B-4', 'G4', 'B-4', 'F4', 'G4', 'F4', 'E-4', 'C4', 'F4', 'G4', 'B-4', 'C5', 'G4', 'G4', 'F4', 'B-4', 'F4', 'G4', 'F4', 'C4', 'C4', 'E-4', 'C4', 'E-4', 'E-4', 'C4', 'F4', 'G4', 'B-4', 'B-4', 'B-4', 'G4', 'F4', 'E-4', 'E-4', 'C4', 'B-4', 'C5', 'B-4', 'B-4', 'G4', 'G4', 'B-4', 'F4', 'F4', 'E-4', 'C4', 'C5', 'C5', 'B-4', 'C5', 'C5', 'B-4', 'G4', 'C5', 'C5', 'B-4', 'G4', 'F4', 'G4', 'F4', 'E-4', 'C4', 'F4', 'G4', 'B-4', 'C5', 'C5', 'B-4', 'G4', 'B-4', 'F4', 'F4', 'C4', 'C4', 'E-4', 'C4', 'E-4', 'E-4', 'C4', 'F4', 'G4', 'B-4', 'B-4', 'B-4', 'G4', 'F4', 'E-4', 'E-4', 'C4', 'C4', 'B-4', 'C5', 'B-4', 'B-4', 'B-4', 'G4', 'G4', 'F4', 'G4', 'B-4', 'F4', 'F4', 'E-4', 'C4']",114,"['C', 'B-', 'G', 'F', 'E-']",5,C,"['C5', 'C5', 'B-4', 'B-4', 'C5', 'C5', 'G4', 'G4', 'C5', 'B-4', 'G4', 'B-4', 'F4', 'G4', 'F4', 'E-4', 'C4', 'F4', 'G4', 'B-4', 'C5', 'G4', 'G4', 'F4', 'B-4', 'F4', 'G4', 'F4', 'C4', 'C4', 'E-4', 'C4', 'E-4', 'E-4', 'C4', 'F4', 'G4', 'B-4', 'B-4', 'B-4', 'G4', 'F4', 'E-4', 'E-4', 'C4', 'B-4', 'C5', 'B-4', 'B-4', 'G4', 'G4', 'B-4', 'F4', 'F4', 'E-4', 'C4', 'C5', 'C5', 'B-4', 'C5', 'C5', 'B-4', 'G4', 'C5', 'C5', 'B-4', 'G4', 'F4', 'G4', 'F4', 'E-4', 'C4', 'F4', 'G4', 'B-4', 'C5', 'C5', 'B-4', 'G4', 'B-4', 'F4', 'F4', 'C4', 'C4', 'E-4', 'C4', 'E-4', 'E-4', 'C4', 'F4', 'G4', 'B-4', 'B-4', 'B-4', 'G4', 'F4', 'E-4', 'E-4', 'C4', 'C4', 'B-4', 'C5', 'B-4', 'B-4', 'B-4', 'G4', 'G4', 'F4', 'G4', 'B-4', 'F4', 'F4', 'E-4', 'C4']","['C', 'B-', 'G', 'F', 'E-']","['C', 'B-', 'F', 'G', 'E-']"
han,Jiemei xiu xiangdai,"Asia, China,ÿHubei, Changyang",G,"['F4', 'D4', 'C4', 'F4', 'G4', 'A4', 'C5', 'A4', 'G4', 'A4', 'G4', 'A4', 'C5', 'A4', 'C5', 'A4', 'G4', 'G4', 'A4', 'G4', 'F4', 'G4', 'G4', 'A4', 'G4', 'F4', 'D4', 'F4', 'G4', 'A4', 'F4', 'F4', 'G4', 'F4', 'D4', 'F4', 'G4', 'A4', 'G4', 'F4', 'D4', 'D4', 'E4', 'D4', 'D4', 'E4', 'D4', 'C4', 'D4', 'D4', 'F4', 'G4', 'A4', 'F4', 'G4', 'A4', 'F4', 'D4', 'C4', 'D4', 'C4']",61,"['F', 'D', 'C', 'G', 'A', 'E']",6,C,"['B-3', 'G3', 'F3', 'B-3', 'C4', 'D4', 'F4', 'D4', 'C4', 'D4', 'C4', 'D4', 'F4', 'D4', 'F4', 'D4', 'C4', 'C4', 'D4', 'C4', 'B-3', 'C4', 'C4', 'D4', 'C4', 'B-3', 'G3', 'B-3', 'C4', 'D4', 'B-3', 'B-3', 'C4', 'B-3', 'G3', 'B-3', 'C4', 'D4', 'C4', 'B-3', 'G3', 'G3', 'A3', 'G3', 'G3', 'A3', 'G3', 'F3', 'G3', 'G3', 'B-3', 'C4', 'D4', 'B-3', 'C4', 'D4', 'B-3', 'G3', 'F3', 'G3', 'F3']","['B-', 'G', 'F', 'C', 'D', 'A']","['C', 'B-', 'G', 'F', 'D']"
han,Xiu xiangdai,"Asia, China,ÿHubei, Hefeng",D,"['D5', 'F5', 'D5', 'A4', 'C5', 'D5', 'F5', 'D5', 'C5', 'A4', 'D5', 'F5', 'D5', 'C5', 'A4', 'G4', 'C5', 'G4', 'A4', 'C5', 'D5', 'F5', 'D5', 'C5', 'G4', 'A4', 'C5', 'G4', 'A4', 'C5', 'A4', 'A4', 'C5', 'G4', 'A4', 'G4', 'A4', 'A4', 'G4', 'A4', 'G4', 'A4', 'C5', 'G4', 'A4', 'G4', 'A4', 'A4', 'G4', 'F4', 'A4', 'G4', 'E4', 'F4', 'D4', 'D4', 'F4', 'G4', 'A4', 'G4', 'F4', 'F4', 'F4', 'D4', 'G4', 'G4', 'F4', 'D4']",68,"['D', 'F', 'A', 'C', 'G', 'E']",6,C,"['C5', 'E-5', 'C5', 'G4', 'B-4', 'C5', 'E-5', 'C5', 'B-4', 'G4', 'C5', 'E-5', 'C5', 'B-4', 'G4', 'F4', 'B-4', 'F4', 'G4', 'B-4', 'C5', 'E-5', 'C5', 'B-4', 'F4', 'G4', 'B-4', 'F4', 'G4', 'B-4', 'G4', 'G4', 'B-4', 'F4', 'G4', 'F4', 'G4', 'G4', 'F4', 'G4', 'F4', 'G4', 'B-4', 'F4', 'G4', 'F4', 'G4', 'G4', 'F4', 'E-4', 'G4', 'F4', 'D4', 'E-4', 'C4', 'C4', 'E-4', 'F4', 'G4', 'F4', 'E-4', 'E-4', 'E-4', 'C4', 'F4', 'F4', 'E-4', 'C4']","['C', 'E-', 'G', 'B-', 'F', 'D']","['C', 'F', 'G', 'B-', 'E-']"
han,Haozi benlai shi lingqi,"Asia, China,ÿHubei, Junxian",C,"['A4', 'E5', 'D5', 'D5', 'C5', 'G4', 'C5', 'G4', 'G4', 'A4', 'C5', 'A4', 'G4', 'E4', 'E4', 'D4', 'C5', 'C5', 'C5', 'G4', 'G4', 'C5', 'C5', 'A4', 'A4', 'G4', 'G4', 'A4', 'C5', 'A4', 'G4', 'E4', 'E4', 'D4', 'C5', 'A4', 'E5', 'E5', 'E5', 'D5', 'C5', 'G4', 'G4', 'C5', 'A4', 'G4', 'G4', 'A4', 'C5', 'A4', 'G4', 'E4', 'E4', 'D4', 'C5', 'A4', 'C5', 'A4', 'G4', 'G4', 'C5', 'D5', 'C5', 'A4', 'G4', 'G4', 'A4', 'C5', 'A4', 'G4', 'E4', 'E4', 'D4', 'C5']",74,"['A', 'E', 'D', 'C', 'G']",5,C,"['A4', 'E5', 'D5', 'D5', 'C5', 'G4', 'C5', 'G4', 'G4', 'A4', 'C5', 'A4', 'G4', 'E4', 'E4', 'D4', 'C5', 'C5', 'C5', 'G4', 'G4', 'C5', 'C5', 'A4', 'A4', 'G4', 'G4', 'A4', 'C5', 'A4', 'G4', 'E4', 'E4', 'D4', 'C5', 'A4', 'E5', 'E5', 'E5', 'D5', 'C5', 'G4', 'G4', 'C5', 'A4', 'G4', 'G4', 'A4', 'C5', 'A4', 'G4', 'E4', 'E4', 'D4', 'C5', 'A4', 'C5', 'A4', 'G4', 'G4', 'C5', 'D5', 'C5', 'A4', 'G4', 'G4', 'A4', 'C5', 'A4', 'G4', 'E4', 'E4', 'D4', 'C5']","['A', 'E', 'D', 'C', 'G']","['C', 'G', 'A', 'E', 'D']"
han,Gan zi shu,"Asia, China,ÿHubei, Hefeng",E,"['D5', 'B4', 'D5', 'B4', 'E5', 'F#5', 'E5', 'D5', 'E5', 'F#5', 'E5', 'D5', 'B4', 'B4', 'D5', 'B4', 'A4', 'G4', 'A4', 'B4', 'D5', 'B4', 'A4', 'D5', 'B4', 'D5', 'B4', 'A4', 'G4', 'E4', 'E4', 'G4', 'A4', 'D5', 'B4', 'A4', 'G4', 'E4', 'E4', 'A4', 'G4', 'E4']",42,"['D', 'B', 'E', 'F#', 'A', 'G']",6,C,"['B-4', 'G4', 'B-4', 'G4', 'C5', 'D5', 'C5', 'B-4', 'C5', 'D5', 'C5', 'B-4', 'G4', 'G4', 'B-4', 'G4', 'F4', 'E-4', 'F4', 'G4', 'B-4', 'G4', 'F4', 'B-4', 'G4', 'B-4', 'G4', 'F4', 'E-4', 'C4', 'C4', 'E-4', 'F4', 'B-4', 'G4', 'F4', 'E-4', 'C4', 'C4', 'F4', 'E-4', 'C4']","['B-', 'G', 'C', 'D', 'F', 'E-']","['C', 'G', 'B-', 'F', 'E-']"
han,Gaoshan dingshang xiu tiao he,"Asia, China,ÿHunan, Shaoshan",D,"['D5', 'G5', 'E5', 'D5', 'C5', 'A4', 'G4', 'D5', 'G5', 'E5', 'D5', 'C5', 'A4', 'G4', 'D5', 'E5', 'G5', 'E5', 'A5', 'G5', 'E5', 'D5', 'E5', 'G5', 'D5', 'C5', 'D5', 'E5', 'G5', 'E5', 'A5', 'G5', 'E5', 'D5', 'E5', 'G5', 'D5', 'C5', 'C5', 'A4', 'C5', 'D5', 'E5', 'C5', 'A4', 'E5', 'D5', 'A4', 'G4', 'E5', 'G5', 'E5', 'A4', 'C5', 'C5', 'A4', 'C5', 'A4', 'G4', 'E4', 'G4', 'E5', 'A4', 'E5', 'D5', 'A4', 'C5', 'D5', 'A4', 'G4', 'E4', 'G4']",72,"['D', 'G', 'E', 'C', 'A']",5,C,"['C5', 'F5', 'D5', 'C5', 'B-4', 'G4', 'F4', 'C5', 'F5', 'D5', 'C5', 'B-4', 'G4', 'F4', 'C5', 'D5', 'F5', 'D5', 'G5', 'F5', 'D5', 'C5', 'D5', 'F5', 'C5', 'B-4', 'C5', 'D5', 'F5', 'D5', 'G5', 'F5', 'D5', 'C5', 'D5', 'F5', 'C5', 'B-4', 'B-4', 'G4', 'B-4', 'C5', 'D5', 'B-4', 'G4', 'D5', 'C5', 'G4', 'F4', 'D5', 'F5', 'D5', 'G4', 'B-4', 'B-4', 'G4', 'B-4', 'G4', 'F4', 'D4', 'F4', 'D5', 'G4', 'D5', 'C5', 'G4', 'B-4', 'C5', 'G4', 'F4', 'D4', 'F4']","['C', 'F', 'D', 'B-', 'G']","['C', 'D', 'B-', 'F', 'G']"
han,Xin saosao,"Asia, China,ÿHunan, Jiahe",D,"['A4', 'C5', 'A4', 'C5', 'A4', 'G4', 'F4', 'G4', 'F4', 'F4', 'D4', 'F4', 'D4', 'F4', 'D4', 'G4', 'F4', 'F4', 'D4', 'F4', 'G4', 'F4', 'G4', 'A4', 'D4', 'G4', 'F4', 'F4', 'D4']",29,"['A', 'C', 'G', 'F', 'D']",5,C,"['G4', 'B-4', 'G4', 'B-4', 'G4', 'F4', 'E-4', 'F4', 'E-4', 'E-4', 'C4', 'E-4', 'C4', 'E-4', 'C4', 'F4', 'E-4', 'E-4', 'C4', 'E-4', 'F4', 'E-4', 'F4', 'G4', 'C4', 'F4', 'E-4', 'E-4', 'C4']","['G', 'B-', 'F', 'E-', 'C']","['C', 'E-', 'F', 'G', 'B-']"
han,Lo yang qiao,"Asia, China,ÿHunan, Chenxi",D,"['D5', 'F5', 'D5', 'C5', 'A4', 'C5', 'D5', 'D5', 'C5', 'F5', 'D5', 'C5', 'A4', 'C5', 'D5', 'C5', 'A4', 'D5', 'A4', 'C5', 'D5', 'C5', 'A4', 'C5', 'A4', 'A4', 'C5', 'F4', 'G4', 'C5', 'A4', 'G4', 'A4', 'G4', 'F4', 'D4', 'F4', 'A4', 'G4', 'D5', 'D5', 'D5', 'F5', 'D5', 'C5', 'C5', 'A4', 'C5', 'A4', 'G4', 'F4', 'G4', 'A4', 'F4', 'G4', 'C5', 'A4', 'C5', 'G4', 'A4', 'C5', 'G4', 'F4', 'D4']",64,"['D', 'F', 'C', 'A', 'G']",5,C,"['C5', 'E-5', 'C5', 'B-4', 'G4', 'B-4', 'C5', 'C5', 'B-4', 'E-5', 'C5', 'B-4', 'G4', 'B-4', 'C5', 'B-4', 'G4', 'C5', 'G4', 'B-4', 'C5', 'B-4', 'G4', 'B-4', 'G4', 'G4', 'B-4', 'E-4', 'F4', 'B-4', 'G4', 'F4', 'G4', 'F4', 'E-4', 'C4', 'E-4', 'G4', 'F4', 'C5', 'C5', 'C5', 'E-5', 'C5', 'B-4', 'B-4', 'G4', 'B-4', 'G4', 'F4', 'E-4', 'F4', 'G4', 'E-4', 'F4', 'B-4', 'G4', 'B-4', 'F4', 'G4', 'B-4', 'F4', 'E-4', 'C4']","['C', 'E-', 'B-', 'G', 'F']","['C', 'G', 'B-', 'E-', 'F']"
han,San kan lang,"Asia, China,ÿHunan, Sangzhi",B,"['C#5', 'A4', 'B4', 'B4', 'A4', 'F#4', 'F#4', 'B4', 'A4', 'B4', 'A4', 'A4', 'A4', 'F#4', 'E4', 'E4', 'A4', 'F#4', 'F#4', 'B4', 'B4', 'A4', 'F#4', 'A4', 'C#5', 'B4', 'B4', 'A4', 'F#4', 'B4', 'A4', 'B4', 'B4', 'A4', 'F#4', 'C#5', 'E4', 'F#4', 'E4', 'F#4', 'A4', 'C#5', 'E4', 'F#4', 'A4', 'C#5', 'A4', 'F#4', 'E4', 'C#5', 'A4', 'B4', 'B4', 'A4', 'F#4', 'F#4', 'B4', 'A4', 'B4', 'B4', 'A4', 'A4', 'F#4', 'E4', 'E4', 'B4', 'B4', 'C#5', 'B4', 'A4', 'A4', 'A4', 'C#5', 'B4', 'B4', 'A4', 'A4', 'F#4', 'F#4', 'E4', 'F#4', 'B4', 'A4', 'F#4', 'B4', 'C#5', 'A4', 'B4', 'C#5', 'B4', 'C#5', 'E4', 'F#4', 'A4', 'C#5', 'A4', 'F#4', 'E4', 'C#5', 'E5', 'C#5', 'B4', 'B4', 'A4', 'F#4', 'F#4', 'B4', 'A4', 'B4', 'B4', 'A4', 'A4', 'F#4', 'E4', 'E4', 'B4', 'A4', 'C#5', 'B4', 'B4', 'B4', 'B4', 'A4', 'C#5', 'B4', 'B4', 'A4', 'A4', 'F#4', 'F#4', 'E4', 'F#4', 'B4', 'A4', 'F#4', 'B4', 'B4', 'A4', 'F#4', 'E4', 'F#4', 'A4', 'C#5', 'E4', 'F#4', 'A4', 'C#5', 'A4', 'F#4', 'E4']",150,"['C#', 'A', 'B', 'F#', 'E']",5,C,"['D4', 'B-3', 'C4', 'C4', 'B-3', 'G3', 'G3', 'C4', 'B-3', 'C4', 'B-3', 'B-3', 'B-3', 'G3', 'F3', 'F3', 'B-3', 'G3', 'G3', 'C4', 'C4', 'B-3', 'G3', 'B-3', 'D4', 'C4', 'C4', 'B-3', 'G3', 'C4', 'B-3', 'C4', 'C4', 'B-3', 'G3', 'D4', 'F3', 'G3', 'F3', 'G3', 'B-3', 'D4', 'F3', 'G3', 'B-3', 'D4', 'B-3', 'G3', 'F3', 'D4', 'B-3', 'C4', 'C4', 'B-3', 'G3', 'G3', 'C4', 'B-3', 'C4', 'C4', 'B-3', 'B-3', 'G3', 'F3', 'F3', 'C4', 'C4', 'D4', 'C4', 'B-3', 'B-3', 'B-3', 'D4', 'C4', 'C4', 'B-3', 'B-3', 'G3', 'G3', 'F3', 'G3', 'C4', 'B-3', 'G3', 'C4', 'D4', 'B-3', 'C4', 'D4', 'C4', 'D4', 'F3', 'G3', 'B-3', 'D4', 'B-3', 'G3', 'F3', 'D4', 'F4', 'D4', 'C4', 'C4', 'B-3', 'G3', 'G3', 'C4', 'B-3', 'C4', 'C4', 'B-3', 'B-3', 'G3', 'F3', 'F3', 'C4', 'B-3', 'D4', 'C4', 'C4', 'C4', 'C4', 'B-3', 'D4', 'C4', 'C4', 'B-3', 'B-3', 'G3', 'G3', 'F3', 'G3', 'C4', 'B-3', 'G3', 'C4', 'C4', 'B-3', 'G3', 'F3', 'G3', 'B-3', 'D4', 'F3', 'G3', 'B-3', 'D4', 'B-3', 'G3', 'F3']","['D', 'B-', 'C', 'G', 'F']","['C', 'B-', 'F', 'G', 'D']"
